AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,Class
245150.9006,1921.895992,714.4078667,423.5012584,0.765922733,560.3091787,0.961783545,235664.2331,0.709403027,1.730882874,0.857402209,0.751887115,0.002974569,0.001864276,0.60444417,1.046040449,116.2373818,104.0175406,99.82176788,31.97211131,29.94941665,25.86149128,-0.49061106,-0.087920355,-0.027987888,2.357424266,2.46086713,2.895280512,-35788512537,-27616521828,-24011054405,56.44313275,55.08163847,47.34453782,DEGLET
179708.9887,1631.383031,588.2006076,374.3319768,0.792227558,453.2722928,1.040038975,169033.3657,0.83755446,1.508695094,0.856538166,0.767452828,0.003436996,0.002115915,0.63565909,1.019669973,110.4550713,99.23366675,109.268435,31.16098026,23.23881195,26.82902722,-0.405428681,0.070459573,-0.180537466,2.593665418,2.774759158,2.48912796,-21112287725,-17988700983,-21496187609,53.60971857,50.85121104,54.45136865,DEGLET
164238.0827,1753.270018,687.0643217,422.0498965,0.82665945,441.7783354,0.864201243,191700.5416,0.672979496,1.629142469,0.686479581,0.685538126,0.004375819,0.00257906,0.462543385,0.771789895,151.6259868,153.1086324,141.8572572,35.94055377,31.82842234,28.72673119,-1.041933911,-0.692790226,-0.700480888,3.142709745,2.55834509,2.533219783,-40534049739,-35874557240,-32336957552,71.1339359,75.79639857,71.02875879,DEGLET
199643.6869,1603.08479,628.80062,411.7696355,0.701833825,518.6778715,1.005303155,195715.1287,0.785603128,1.42827464,0.881181452,0.796703245,0.003185528,0.002197731,0.714692499,0.989296596,96.07366608,83.27365561,79.65545141,23.09713963,18.03851562,18.04649376,-0.68377915,0.189328641,-0.163371268,3.00676011,4.046215949,3.918564205,-18176226528,-12017318498,-11522493339,50.08415607,41.24214035,38.21538404,DEGLET
223854.0787,1755.927275,621.6336109,466.2965518,0.610658145,524.6855502,1.027211491,234844.3147,0.734095053,1.217391287,0.914624099,0.88223972,0.002769307,0.00201426,0.815747579,0.962308853,110.9829449,111.8659521,110.1495191,36.44661949,38.57552865,32.71285297,-0.589899999,-0.232549457,-0.313505834,2.207778888,1.853403599,1.924431608,-33981960513,-29921385549,-27594797070,56.5889753,54.55221129,53.43311939,DEGLET
254045.3415,1977.066342,713.4474203,433.2280166,0.815563583,572.6081977,0.97216735,265281.2929,0.793547504,1.617452624,0.844224253,0.775490444,0.002923174,0.001758101,0.619365452,0.995964138,98.84901414,87.11098206,86.88095052,33.6401643,31.25880352,27.59117656,0.050227272,0.523803181,0.377530562,2.024988928,2.309836503,2.267847956,-27727266503,-22378853144,-21436665033,51.71576991,47.03248579,44.47380782,DEGLET
241202.0348,1813.077145,709.6293652,448.6663982,0.797882979,571.8600084,1.033610743,248874.345,0.713310591,1.71055003,0.812866762,0.747234092,0.003118213,0.00182431,0.598289324,1.03476517,94.26867358,86.58870634,80.32204009,24.62599773,22.3188261,19.98792506,-0.421961627,0.398486509,-0.14952805,3.074664156,3.551092195,3.715027581,-21939650471,-15883551742,-15880304787,46.69026465,43.03877195,42.63786966,DEGLET
192765.6271,1679.182537,611.3739002,390.3403405,0.787187318,510.2004209,0.978001175,184866.3196,0.802682493,1.546904743,0.897896327,0.788141079,0.003351185,0.00219569,0.671314748,1.013667457,94.725265,84.62714299,99.82167398,27.04991338,22.98961484,25.56566959,-0.25246813,-0.002868933,-0.091113015,2.286495967,2.961667292,2.758198262,-17563342956,-12975343298,-16553499936,49.11879554,40.13436935,48.5038989,DEGLET
220829.7334,1755.971417,658.4854443,400.2414805,0.787586242,539.8410949,0.988923535,224854.935,0.778801123,1.56340805,0.847055305,0.801386901,0.003104375,0.001877801,0.645924776,0.990230293,94.16595741,81.2657511,81.48813044,34.83524524,33.29610549,21.58687156,-0.353725436,0.037329702,-0.186597401,2.045097929,1.744225964,2.759774422,-20834789770,-16164111508,-13036937901,47.00962375,41.2748097,41.3345957,DEGLET
292842.7554,1976.473051,737.4824999,453.3509797,0.804379985,576.9384766,1.005031721,298153.3954,0.779857234,1.567971419,0.850135292,0.769309972,0.002570103,0.001704597,0.637436142,0.963104414,104.2186404,93.09104559,85.43141189,28.23960068,21.52000923,20.83151867,-0.430417172,0.207481198,0.012881549,2.828392498,3.312372795,3.365004611,-28739006666,-23154913153,-20932237511,52.16006679,43.57105357,43.24881602,DEGLET
197457.5874,1728.449263,612.7730235,371.5589524,0.831094933,510.0449962,1.033887184,198760.2042,0.733007325,1.617236369,0.837803054,0.755076179,0.003294343,0.001927471,0.572939882,1.000881691,128.244019,118.4458164,109.483217,35.77942935,35.40551964,30.29282188,-0.778556015,-0.4609273,-0.425716253,2.520693774,2.089103475,2.058454977,-32947798810,-29103149027,-24153545803,60.49928961,57.20353356,58.40493882,DEGLET
188289.7735,1771.543021,623.8495613,403.8911489,0.771429349,519.0331034,0.946023428,199418.5839,0.732657229,1.5607083,0.830089809,0.783405517,0.003248787,0.002041008,0.67752913,0.953690949,116.0815569,112.0728949,93.73824873,30.75556405,30.2452086,25.75708781,-0.66628524,-0.403665309,-0.225773764,2.655569845,2.396360438,2.443896431,-28683465237,-26873840621,-18528672217,58.38522221,55.5101925,49.83781775,DEGLET
187765.4254,1687.927071,603.2594175,405.7975788,0.735853454,518.1395692,0.985837595,192868.512,0.769895626,1.567449769,0.904172625,0.774739685,0.003259707,0.002077085,0.64332939,0.976535922,76.49312854,69.64966257,77.29394702,19.79803832,17.5040091,21.4814275,0.056902017,1.357003899,0.709796757,4.721932229,9.735638953,4.144896443,-11139524783,-8788504441,-12036554766,40.44712753,35.069303,42.23253752,DEGLET
219690.4878,1769.366617,620.2691648,428.9426965,0.748105968,526.1426876,0.971432164,213187.6548,0.773510418,1.569640044,0.850294523,0.805239284,0.003063693,0.001960434,0.650754368,0.950847602,111.2088281,112.9382286,102.9867842,35.08505918,32.93441304,27.27313364,-0.323721899,-0.20175999,-0.242678207,1.989082838,2.072942867,2.290133261,-28594470616,-27669517594,-22854416727,58.54732454,54.76049694,50.75904532,DEGLET
173576.2119,1564.156762,581.6328608,365.5193959,0.753486113,459.8660209,0.99822615,180094.0363,0.851605661,1.602089874,0.90634395,0.781507145,0.003354972,0.002037369,0.61812971,0.981148799,105.010699,100.3506416,97.3616774,27.50910233,22.26517253,26.41258116,-0.401810351,-0.008566873,-0.195520552,2.849805068,2.611709225,2.504408595,-20841210524,-15733845303,-15601904805,50.23685766,46.93572444,50.0158368,DEGLET
216446.1642,1855.452337,638.228324,452.1473538,0.724414591,529.3532381,1.000062586,217373.4463,0.815320272,1.497800102,0.861613169,0.846935054,0.002974929,0.001809361,0.667815903,0.977721917,89.61619717,78.53259383,87.35503518,23.48376155,18.74039203,20.89708518,-0.245603063,0.298053531,0.048135569,2.40581624,3.627570331,2.474194842,-17226378057,-13625733949,-18379391743,45.32617124,41.73596499,46.92308403,DEGLET
203609.8696,1791.154624,624.0079158,405.5659505,0.783328716,532.3727009,0.944277785,210054.1883,0.80689941,1.577334208,0.938036771,0.778543853,0.002946102,0.002038219,0.643796119,0.948833652,93.60039393,94.56677178,84.11495892,32.9772724,30.02744414,27.20395899,0.244895659,0.449285081,0.2432548,2.200196255,2.288553752,2.519676321,-18845481976,-18519931081,-15114819694,44.80448144,43.3652081,43.1165031,DEGLET
137334.2523,1322.489517,483.2767779,357.5822972,0.680698027,428.5896902,0.968817138,142278.7093,0.702488514,1.340905376,0.882482701,0.860140739,0.003725154,0.002679233,0.729585514,1.029591293,83.26461337,88.011332,88.94295073,28.09242868,25.24684336,26.26635383,0.286917774,0.899233676,0.22386059,2.604546086,3.615315434,2.812168007,-10331601745,-10154193632,-11542642595,42.06902559,41.02364353,45.07015151,DOKOL
143100.0946,1340.998128,531.5436461,334.5141313,0.785599694,422.7331709,0.946835716,144782.0833,0.764565549,1.505909537,0.878307576,0.776276533,0.00377815,0.002411939,0.624387676,0.96047911,133.8235013,126.0143096,126.5845235,28.90596642,21.01336908,24.36542179,-0.99896353,-0.752915743,-0.289509962,3.677727938,3.795375759,2.601832587,-23208669971,-23564102562,-21950801263,64.92515442,64.1543786,62.13660508,DOKOL
158032.1167,1571.506765,545.1609963,350.7682549,0.774042035,467.2488749,0.958371879,155542.7578,0.762520302,1.556400078,0.839243947,0.805557929,0.003561188,0.00228654,0.605276097,0.959348566,130.6393205,133.8335627,112.8283906,33.1575932,24.8952954,24.44885793,-0.896533499,-0.772732458,-0.396847251,3.20237298,2.756170278,2.345482504,-27686470478,-29983991574,-23089594294,67.44436035,70.75958041,59.42656562,DOKOL
202746.7122,1723.517623,672.5601529,395.1559686,0.743738012,499.2979406,0.987167467,202810.3545,0.711816979,1.610354637,0.881625808,0.827803144,0.003034774,0.002071967,0.628218041,0.942585799,107.1301623,97.59228707,84.02873051,35.68992778,32.77014628,28.0293268,0.007234031,0.288527384,0.303766853,2.172795423,2.307164068,2.670668701,-24665503630,-18992493127,-16237649638,51.625329,45.9261953,43.28869477,DOKOL
139461.4914,1394.695056,557.552804,341.2572263,0.810826868,446.1385915,0.971406258,150110.8136,0.757376298,1.693159736,0.902776563,0.817602474,0.003715944,0.00219275,0.587852767,1.044483083,111.6987863,115.8726301,109.7182304,29.00070475,24.33275552,27.11684453,-0.870183802,-0.43199124,-0.338970312,3.023806932,2.577975439,2.259005563,-18799213669,-18284366750,-15390330141,58.93518026,55.78646636,51.24534355,DOKOL
204421.2186,1764.181097,673.9070581,404.7670902,0.815899303,501.8844979,0.952032963,212452.6378,0.774072974,1.810945666,0.823007236,0.780559432,0.003321025,0.001949534,0.554364022,1.045798983,108.2490362,96.63135356,100.3433693,26.60925107,21.63947588,21.64845518,-0.166464476,0.131432116,0.232510816,2.518219142,3.453553341,3.310826593,-24976204007,-20136605418,-20377273747,54.98038659,49.311024,49.17024522,DOKOL
154845.0781,1509.342473,558.1066108,341.0875644,0.805901227,424.6202232,0.975973593,161661.2042,0.809743935,1.63658834,0.832939441,0.790194053,0.003473149,0.002371877,0.606688579,1.03544091,89.0955988,83.29778361,90.26200286,22.68023614,18.76934559,20.16070038,-0.273546303,0.996400431,0.82630712,3.17374629,7.200543058,5.617561111,-12322718581,-9928039655,-10752679125,43.89784304,40.48225307,43.3089388,DOKOL
124958.5682,1368.800656,526.5291244,304.9547671,0.788845637,406.3451951,1.027382271,127705.7536,0.765636329,1.650238141,0.860885878,0.762346773,0.004073894,0.002580555,0.598780588,1.038695187,137.6034292,141.1663421,122.0024349,32.97284259,29.15501394,29.3394364,-1.014893162,-1.142817232,-0.651979799,3.705337159,4.152002627,3.327008652,-25540629664,-26241018437,-19216874800,69.68995817,66.32041381,59.69648719,DOKOL
143379.294,1418.849141,550.1709947,327.6068001,0.836351621,426.1600135,0.990584757,144558.6457,0.816623604,1.787076766,0.904660559,0.762054666,0.003727719,0.002357879,0.608679302,0.964485179,149.4272247,148.3602022,128.0658336,33.30570376,26.71261388,27.90217879,-1.300683678,-1.263928649,-0.934302989,4.208002768,3.802330265,3.14567625,-34936572098,-32066473964,-22151651395,72.90846742,72.06248797,63.71406999,DOKOL
153739.0153,1484.829329,579.5972673,322.8664636,0.795892275,440.0928833,0.968238306,148943.5041,0.869430187,1.69672794,0.809890019,0.742916504,0.003770286,0.002217836,0.579319051,0.979564085,116.4629437,118.0631598,104.8396439,28.90022759,25.56815246,26.09959716,-0.163697327,0.180170604,-0.028217981,2.859490791,2.767895103,2.875138775,-20962696004,-21092435091,-17762594300,60.29462113,60.25375093,52.7987082,DOKOL
135326.9571,1446.909063,535.0014539,332.7632298,0.779793206,405.9637593,0.954512694,140244.346,0.784723224,1.579835463,0.828612539,0.806212795,0.003664423,0.002443562,0.644251142,1.025477092,127.5171812,130.9641125,111.554817,27.599524,20.61063765,27.12394275,-0.730878309,-0.26796657,-0.120517746,3.307349322,2.843744844,2.436651146,-21521536260,-21624645355,-15658038578,64.74048399,63.51493248,52.22144571,DOKOL
139767.7256,1373.234799,513.1339743,341.0166206,0.76301354,418.9665944,1.03328911,153480.524,0.713447725,1.608689455,0.896012539,0.821781874,0.00381534,0.002330726,0.65024972,1.046352354,141.0332038,140.0196133,126.468555,29.21581036,23.42586586,22.88549234,-1.235132711,-1.14220874,-0.980242719,4.235267861,3.942186326,3.885484168,-31839305651,-32198500127,-27057860356,67.76586905,71.80988887,69.23647548,DOKOL
142027.5051,1377.138711,515.6986546,349.85091,0.742727256,416.953487,1.007378118,142890.8298,0.757695663,1.458233478,0.927625044,0.842859666,0.003656925,0.002564339,0.675748685,1.021295826,110.6745484,109.7674323,108.633951,23.40501093,17.00713653,21.18023941,-1.027927232,-0.012242853,0.028367655,4.682095549,4.348713907,3.534446434,-19270548658,-18644265146,-14937794067,58.02035423,58.08070566,54.53804986,DOKOL
162171.7229,1517.946415,598.5891238,370.5386714,0.728594484,453.3343641,0.997609072,166459.0676,0.774840412,1.625798805,0.822738626,0.783332876,0.003456076,0.002142492,0.616183828,0.959332401,153.4335803,148.2230362,126.68837,32.75330855,30.53210159,27.95109568,-0.948386716,-0.513143664,-0.316727171,3.450068907,2.334592761,2.533889125,-37320500236,-34466842000,-28546323320,75.09169034,68.20380575,65.9367667,DOKOL
151047.2674,1515.874033,539.3637982,360.8671354,0.73963424,454.4293973,1.018888369,158306.0395,0.81962902,1.405987675,0.862512658,0.836657556,0.003395636,0.002436639,0.703938132,1.041384206,95.4009267,82.57361809,88.43430835,29.71083058,23.81663001,27.1900308,0.41969749,0.841152505,0.894023374,2.85257046,3.782701823,3.812242416,-13436410005,-9867964833,-11787391484,47.08896494,39.79469203,42.31735114,DOKOL
106436.5549,1216.006769,434.1915884,326.3270499,0.665082623,382.760169,1.017685869,103228.47,0.747736633,1.42580757,0.911672052,0.884963537,0.003906904,0.002948941,0.724337379,0.974802734,114.1913244,105.7512391,98.4848625,34.61804752,33.33368764,31.07883188,-0.002108003,0.118311954,0.26975423,1.822960799,1.747296042,2.249878577,-13192499386,-12797266487,-11348930255,56.0281596,54.04680615,49.68324995,DOKOL
199878.28,1654.821187,644.0106631,401.7910427,0.770219325,495.0479853,1.012737641,187059.6775,0.830911465,1.615422711,0.842786054,0.767282917,0.003278313,0.001931801,0.637826536,0.979204528,146.5801854,141.4339381,128.6870965,29.61588107,22.78481893,21.91442974,-1.245325952,-0.869948942,-0.379944833,4.439088341,3.91634928,3.54861912,-41277726098,-41047457604,-31409335519,69.81997932,70.35437651,63.28180068,DOKOL
140147.421,1454.869758,512.1677763,361.4102585,0.745560618,417.3265343,0.985618783,141468.5826,0.776132632,1.485016508,0.868173563,0.847632701,0.003515248,0.002428568,0.643083008,1.040405266,117.4373685,119.8096224,110.0820713,30.00880563,23.47451711,25.64396129,-1.029584276,-0.384492592,-0.226642162,3.733518558,3.366000436,2.516605588,-22901955298,-20718488108,-20023545703,64.2222919,62.8664148,57.68183462,DOKOL
126838.4487,1334.0886,529.9491453,314.2025642,0.755309923,389.9042388,0.951530475,134004.427,0.662869759,1.619492424,0.861585209,0.773452739,0.003992869,0.002380147,0.614101818,0.961229616,147.5019244,138.6529565,127.9131659,30.97774515,23.48402181,24.3201102,-1.444063939,-0.606676009,-0.722375459,4.782882118,3.144455553,2.892538424,-28956552830,-26047159371,-21406100258,74.80841938,66.44179143,60.36685164,DOKOL
123696.6567,1312.760695,502.2776594,343.1901765,0.719979618,398.9792029,1.021257116,121789.1821,0.688866544,1.54099973,0.921632243,0.783081852,0.003915208,0.002717521,0.641325522,1.04366333,125.912095,117.1060726,118.8691875,33.45691125,26.67992584,27.04642363,-0.848006212,-0.424270285,-0.434659487,3.124007053,2.495373574,2.441507739,-21838705832,-18538674157,-16629832917,65.38852597,64.03023098,55.14976388,DOKOL
133233.8046,1456.016044,511.5114607,326.6608207,0.770975681,406.0853626,0.953462505,141395.6879,0.760041328,1.546586646,0.892192879,0.76756033,0.003743778,0.002348356,0.626106911,1.00712181,128.356742,125.5156867,103.5274276,31.79841055,26.32126895,27.99487293,-0.947345005,-0.393306839,-0.183393816,3.594455212,2.679330548,2.748355847,-21775558292,-21693147703,-14851271591,61.90376962,64.38580297,49.20639736,DOKOL
154291.0928,1510.117093,611.5475381,334.1951966,0.819453821,452.5592014,1.019305344,156807.2084,0.663322665,1.757644224,0.866630966,0.724190153,0.003789144,0.002131642,0.581474648,0.986975263,96.25139462,89.24999224,100.2674213,22.39468779,19.74404407,19.94626021,0.079462623,1.126365504,0.232738571,3.537021346,5.871455191,3.834381108,-12379908033,-10934993134,-13986592519,45.50165213,42.95343511,47.35946881,DOKOL
101446.374,1126.670587,413.8321173,309.0017004,0.654624608,373.3146625,0.969469565,100535.2391,0.742168377,1.244435445,0.978933474,0.889782588,0.00395063,0.003072585,0.750793048,0.978169385,134.4238493,137.093818,107.4172165,43.38606302,34.77840475,31.98789396,-0.609546095,-0.129773975,0.053826181,2.45574875,2.049713027,2.085391626,-19845835298,-18372541322,-12810090835,66.9943797,64.63071281,53.49525906,DOKOL
71401.40324,977.4264214,378.7881966,247.8395075,0.67659221,299.2052469,0.995998502,70797.41753,0.72787225,1.44299866,0.970397924,0.878510774,0.00509576,0.003467825,0.693155598,1.006399786,129.7502747,132.2700639,104.5368688,38.5087226,32.05783438,31.23525059,-0.825226367,-0.588677452,-0.527166449,2.793795835,2.416072127,2.43247248,-14033442460,-12515360671,-8957697114,69.72646693,66.92749175,52.33228738,DOKOL
146590.4325,1472.867633,564.4967916,348.6032691,0.798862155,424.4159788,0.994862408,144109.9627,0.691326374,1.692069461,0.837439489,0.783718094,0.003903897,0.002353407,0.596253137,1.016324454,125.2582256,123.5278892,118.0314091,34.67695846,32.24586464,28.4071482,-0.438502778,0.094973908,-0.029997761,2.555892173,2.239265501,2.706729358,-26170420115,-22557162988,-20848479354,65.69268264,57.54366214,58.32625391,DOKOL
61218.27094,929.0451622,332.1250264,234.5459023,0.744946612,279.1374817,1.009178249,64702.87584,0.763056211,1.470755023,0.909228139,0.799141505,0.00542419,0.003524669,0.689371287,0.963422127,121.3127161,117.3566346,124.1489584,38.32986236,27.18331087,29.39532663,-0.495645704,0.133176834,0.2235093,2.552464403,2.485553819,2.269228016,-10203565997,-8771979918,-9168032527,64.52232649,59.60661236,60.65371872,DOKOL
118825.1816,1199.443513,465.6554817,312.0184758,0.732627775,378.6579002,0.978777988,108826.3815,0.684304304,1.410121185,0.9158078,0.844353254,0.004281442,0.002779002,0.70124982,0.950153471,101.2472505,102.9540249,104.9502248,28.61277162,24.98268802,26.6838291,-0.568921488,0.015837077,0.012287082,2.642046837,2.580022348,2.579808056,-13679369756,-11794113846,-12177670806,52.34755882,50.9777148,50.96668448,DOKOL
150981.7556,1477.91652,545.3482064,347.7368093,0.765847343,455.4326498,0.983348285,155371.7842,0.737923844,1.705257749,0.892472029,0.802952581,0.003984896,0.002242211,0.567265689,1.023581908,129.658936,115.7004306,115.0473548,30.05043046,26.2844026,26.28557134,-0.818207776,-0.54462235,-0.251583112,3.368532661,3.049054297,2.590217344,-25400363035,-20941785302,-17776185226,62.28172736,55.92391666,53.89131585,DOKOL
152975.4627,1427.440937,571.9027666,337.3049007,0.782300134,442.1181278,0.975158793,155364.5645,0.856443663,1.769103614,0.859996819,0.730486995,0.003804608,0.002208809,0.565321917,1.014170865,132.3519482,108.708427,104.0939896,31.20011224,26.73824333,26.23862701,-0.729862934,-0.173613322,-0.190533622,3.082146016,2.676618388,2.808330951,-25981986850,-20758034882,-18764991574,60.46324515,59.34532427,52.05960575,DOKOL
125199.6804,1320.586063,448.3966202,343.1303894,0.670864186,380.9896166,1.016843939,127481.1625,0.779435903,1.455968614,0.934994962,0.846933675,0.003966033,0.00264517,0.719797705,1.011163288,160.0976836,156.4328721,124.6135736,33.811145,27.27169484,28.07679767,-1.584048952,-1.351152983,-0.876109646,5.28169951,4.683325304,2.867543603,-34442438713,-31312034737,-18634484299,79.06130215,79.95003418,64.00201488,DOKOL
153795.1189,1403.159106,579.0375721,317.9114156,0.794174695,430.6456428,0.980774647,148308.1475,0.803118594,1.752984868,0.893414434,0.773976033,0.003777912,0.002114664,0.55654578,0.979183337,124.9117807,126.7881187,114.8385443,37.35393266,30.31313601,26.35455391,-0.252301908,0.194972043,0.053120773,2.216381273,2.176743603,2.354031708,-27160288852,-23353647009,-20841676210,61.96132397,58.66781303,56.22248958,DOKOL
143654.8025,1374.507532,520.3356414,347.8573131,0.78955042,413.2377532,1.029897944,145636.2221,0.736690893,1.526372329,0.904765777,0.792129453,0.003872572,0.002510734,0.663646882,1.012126024,87.03430087,86.0743127,101.9764756,35.02216135,32.25725306,28.53182564,-0.347893844,-0.187187722,-0.418849948,1.941728485,2.228779266,2.647043676,-12809081492,-10770389239,-16621831702,45.40330826,44.30407913,50.82658898,DOKOL
133678.8408,1432.883394,506.5136617,333.4990183,0.740813515,410.4704315,0.982988897,135082.4574,0.728502843,1.422092044,0.887136742,0.831557056,0.003721922,0.002549257,0.702395917,1.041213627,129.8389975,125.0284533,111.6249176,31.05114626,25.75044573,26.19700132,-1.04979855,-0.481934232,-0.233274198,3.660131301,2.709050723,2.77093456,-22202932731,-18945848167,-17503873038,66.88719008,57.34054745,53.94528223,DOKOL
165769.344,1451.701016,584.8061895,372.2855825,0.785578546,455.8787705,0.944462805,163884.5646,0.785104484,1.635355505,0.892439725,0.791873221,0.003459504,0.002144678,0.619945145,1.034466896,117.0953188,101.6841964,109.858349,23.20064892,20.18319772,24.07153384,-0.811300066,0.171416127,0.122440353,4.097232121,4.148688487,2.919179215,-21912957105,-18490341556,-17300242340,60.21490506,53.15154687,54.77355065,DOKOL
134536.3394,1450.350808,505.4797055,318.2892088,0.74249173,420.403562,0.973853887,127068.4367,0.754768013,1.534628976,0.825817358,0.783635431,0.00404736,0.002507054,0.6312343,0.963453739,143.937061,146.7965802,125.6967219,31.95565486,26.82941863,27.12058028,-0.788842459,-0.781379556,-0.185344522,3.17167372,3.634767575,2.515819398,-28748882750,-28883094748,-22472809601,74.06677415,76.69032078,68.50395736,DOKOL
158856.3027,1489.745243,555.7036778,371.8200338,0.756783805,434.6194533,0.994211689,150863.251,0.739049659,1.459096598,0.856163946,0.818741957,0.003759233,0.002446194,0.629363116,0.97417436,125.485042,116.1167037,109.8613117,29.78328276,27.79288513,28.77963394,-0.535275242,-0.12487972,-0.424579717,2.675970877,1.981866741,2.590392415,-23390323783,-20335870716,-19353920206,62.81421407,54.54595445,53.27551957,DOKOL
174879.2562,1569.80183,636.1559724,390.6556261,0.750679819,453.1926482,0.876128205,184162.6181,0.721871729,1.587984367,0.794197235,0.771499051,0.003649405,0.002359855,0.576873734,0.907376827,131.1117708,127.5723895,108.0245631,43.67964301,39.40021905,31.26122089,-0.653883654,-0.242526938,-0.07802242,2.458863907,1.991500583,2.121605796,-35479164450,-31846183828,-23137504042,67.22191469,67.13415794,54.50024102,DOKOL
164576.2323,1516.022708,639.5506227,376.1782731,0.771072291,472.2267237,0.962267811,174442.4096,0.74184834,1.680154568,0.845790979,0.788102218,0.003437772,0.002210159,0.583603147,0.943140409,149.5846899,138.6299231,126.398559,37.31555198,32.58000709,29.57356204,-0.637193111,-0.445213472,-0.077833208,2.476807984,2.0223867,2.306059382,-39343573988,-36175168184,-25731195657,70.76765358,72.91046679,61.44210766,DOKOL
172501.195,1640.311083,617.1874735,368.5264637,0.763712037,462.8060864,1.005325933,165475.2762,0.817976661,1.53212995,0.832724516,0.794028916,0.003639807,0.002157616,0.61708514,1.019269094,93.24403666,86.30657911,94.04071676,32.69411061,31.05257114,29.94127204,-0.014294455,0.295950445,0.382603498,2.260731948,2.599511119,2.97899093,-16014677653,-13140806837,-15928442585,45.44337868,42.02111293,47.45890789,DOKOL
145098.6745,1502.137813,569.9391928,348.0710293,0.79059672,441.3794778,0.977329262,145268.7438,0.769590227,1.732693304,0.868451592,0.786650177,0.003752768,0.002373361,0.604396402,0.987676299,128.4799463,136.2903582,117.7372211,35.98773744,29.3306195,27.53872349,-0.416503364,-0.088914361,0.04206592,2.585050945,2.508464916,2.559810751,-25460255470,-26655678689,-22583683514,61.35186885,66.12258445,61.30309549,DOKOL
149165.7249,1486.336227,545.4918115,343.0550463,0.783643478,455.6139555,0.973769177,146761.9964,0.755337248,1.636135491,0.846813975,0.82597944,0.003786292,0.002348613,0.658425051,0.959828985,114.1837832,104.3825058,103.4340577,30.6608136,25.63365895,22.74346241,-0.274229632,0.215822247,-0.014929809,2.926141832,2.706282986,3.058231187,-21311555329,-16406280290,-17216346518,60.57556217,55.77715138,51.34349336,DOKOL
175441.3999,1534.023047,594.566916,383.0950786,0.821515156,459.6220193,1.024488215,181717.7265,0.789384244,1.668782372,0.897913601,0.762136905,0.003474888,0.002159769,0.612625868,1.036323942,146.0914759,143.517637,131.0324112,36.2122171,30.84296427,31.10377167,-1.004181608,-0.909981638,-0.443610997,2.814720062,3.016028498,2.386471256,-39434998120,-38487725632,-31422882526,72.3100725,72.07289469,63.57002462,DOKOL
68294.32036,1078.448251,375.020771,269.6578086,0.684518385,302.5068013,0.802691791,78919.15194,0.69232397,1.319674902,0.72790369,0.780870591,0.005860385,0.004514642,0.588576398,0.841148241,139.5002674,142.9019792,137.0130336,42.48233091,35.66550351,39.92698264,-0.722633541,-0.442645162,-0.350020278,2.401380491,2.229271469,2.171430061,-14719018625,-12678277091,-13176516341,70.357539,67.27014616,70.96634863,DOKOL
130740.8247,1459.791354,509.1122412,332.6470012,0.747974133,411.801288,1.02984407,133724.2479,0.763650682,1.562988742,0.853654818,0.766481882,0.003714215,0.002573833,0.626363554,0.964043136,136.0447667,130.9155983,130.989318,33.14589006,26.04502059,26.50916412,-1.171156473,-0.886713621,-0.584033122,3.596004077,2.994860821,2.511193899,-26616616200,-25604434039,-22033443726,66.39854885,68.48420213,66.07823147,DOKOL
212286.1495,1838.685344,687.9714666,434.0801544,0.79454014,510.3750832,0.968045181,225297.7427,0.79816516,1.585632176,0.82710962,0.734062734,0.003414674,0.001985643,0.581921717,0.946930776,150.8103577,138.9645996,127.5399255,38.56268201,38.11244819,40.84361668,-0.935823121,-0.654616831,-0.554605435,2.994087859,2.533964605,2.264419312,-48219308837,-44386191022,-34773828722,73.55838622,72.63628785,59.64958431,DOKOL
133095.5991,1449.823319,509.2832523,321.1825383,0.770617098,405.3533232,0.982868397,144348.7184,0.833510835,1.672846624,0.872510681,0.747117608,0.003839276,0.002333599,0.606471662,1.039543228,90.15268008,86.7098325,96.44965185,24.92598776,24.35761653,24.5957969,-0.113012606,0.601694974,0.243700482,2.956696091,3.57908743,2.958564048,-11916980883,-11052585145,-13340171938,47.75591573,43.98029552,48.26367429,DOKOL
163593.3544,1559.724844,611.5486842,360.7687914,0.730001723,483.389134,0.949924153,177243.2288,0.776763748,1.62389339,0.856365546,0.829361533,0.003467269,0.002250662,0.651569971,0.960977418,130.9990168,134.3733427,117.847805,35.98316862,29.74276589,30.83150341,-0.630193597,-0.460226879,-0.306291382,2.73239391,2.373908799,2.168301747,-30539396977,-30576363271,-24478547248,61.56550974,64.43331786,55.79980809,DOKOL
